LABEL;METRIC;STATISTIC;VALUE
WhiteMatter;DICE;MEAN;0.8139706225060143
WhiteMatter;DICE;STD;0.0
WhiteMatter;HDRFDST;MEAN;4.58257569495584
WhiteMatter;HDRFDST;STD;0.0
