LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3249446806896831
Amygdala;DICE;STD;0.026911333368339892
Amygdala;HDRFDST;MEAN;70.00301262216803
Amygdala;HDRFDST;STD;2.044070404996504
