LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.6178049847091329
Amygdala;DICE;STD;0.04531003457001912
Amygdala;HDRFDST;MEAN;11.071488830232285
Amygdala;HDRFDST;STD;1.3498648384344907
