LABEL;METRIC;STATISTIC;VALUE
Thalamus;DICE;MEAN;0.7893284791945163
Thalamus;DICE;STD;0.0
Thalamus;HDRFDST;MEAN;5.0
Thalamus;HDRFDST;STD;0.0
