LABEL;METRIC;STATISTIC;VALUE
Hippocampus;DICE;MEAN;0.5791694894938071
Hippocampus;DICE;STD;0.018832623728666686
Hippocampus;HDRFDST;MEAN;10.699888457325285
Hippocampus;HDRFDST;STD;1.1010844657868641
