LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.7330177514621521
GreyMatter;DICE;STD;0.008652854698241765
GreyMatter;HDRFDST;MEAN;1.7170843917394794
GreyMatter;HDRFDST;STD;0.22720297455064695
