LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.7327871985779538
GreyMatter;DICE;STD;0.008643877897213256
GreyMatter;HDRFDST;MEAN;1.8024579547452817
GreyMatter;HDRFDST;STD;0.22615331387236895
