LABEL;METRIC;STATISTIC;VALUE
WhiteMatter;DICE;MEAN;0.8366424316503395
WhiteMatter;DICE;STD;0.017957174626639184
WhiteMatter;HDRFDST;MEAN;2.3907746497811493
WhiteMatter;HDRFDST;STD;0.2901664590606951
