LABEL;METRIC;STATISTIC;VALUE
WhiteMatter;DICE;MEAN;0.8389798588874011
WhiteMatter;DICE;STD;0.01747595560241877
WhiteMatter;HDRFDST;MEAN;2.5435610542811915
WhiteMatter;HDRFDST;STD;0.3609669834541012
