LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.6689265149479894
GreyMatter;DICE;STD;0.012040606634284193
GreyMatter;HDRFDST;MEAN;4.537401340552349
GreyMatter;HDRFDST;STD;0.8437944505350484
