LABEL;METRIC;STATISTIC;VALUE
WhiteMatter;DICE;MEAN;0.8098532472476018
WhiteMatter;DICE;STD;0.018989588315719858
WhiteMatter;HDRFDST;MEAN;4.070929638938554
WhiteMatter;HDRFDST;STD;0.6538592163544188
