LABEL;METRIC;STATISTIC;VALUE
Hippocampus;DICE;MEAN;0.4012023884725752
Hippocampus;DICE;STD;0.013882238298149165
Hippocampus;HDRFDST;MEAN;15.801335389268004
Hippocampus;HDRFDST;STD;0.6463744393666325
