LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.6149229004956995
Amygdala;DICE;STD;0.04987147766564577
Amygdala;HDRFDST;MEAN;11.340147230843595
Amygdala;HDRFDST;STD;1.225177857615129
