LABEL;METRIC;STATISTIC;VALUE
Hippocampus;DICE;MEAN;0.5351377505413538
Hippocampus;DICE;STD;0.018537991891347833
Hippocampus;HDRFDST;MEAN;12.698159589204414
Hippocampus;HDRFDST;STD;0.9781324281997711
