LABEL;METRIC;STATISTIC;VALUE
Hippocampus;DICE;MEAN;0.3552117768237465
Hippocampus;DICE;STD;0.015002733986803476
Hippocampus;HDRFDST;MEAN;49.421980966672685
Hippocampus;HDRFDST;STD;2.1835286418646866
