LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.7309759569412353
GreyMatter;DICE;STD;0.008830098680858073
GreyMatter;HDRFDST;MEAN;1.8446827449687742
GreyMatter;HDRFDST;STD;0.3116818416502129
