LABEL;METRIC;STATISTIC;VALUE
WhiteMatter;DICE;MEAN;0.8389286282265086
WhiteMatter;DICE;STD;0.017128993405757163
WhiteMatter;HDRFDST;MEAN;2.7361820225480504
WhiteMatter;HDRFDST;STD;0.33661244701415854
