LABEL;METRIC;STATISTIC;VALUE
Hippocampus;DICE;MEAN;0.5427170654777431
Hippocampus;DICE;STD;0.0195191806981319
Hippocampus;HDRFDST;MEAN;12.022780359050463
Hippocampus;HDRFDST;STD;0.8079309611782363
