LABEL;METRIC;STATISTIC;VALUE
WhiteMatter;DICE;MEAN;0.8255401894287039
WhiteMatter;DICE;STD;0.0
WhiteMatter;HDRFDST;MEAN;4.123105625617661
WhiteMatter;HDRFDST;STD;0.0
