LABEL;METRIC;STATISTIC;VALUE
Thalamus;DICE;MEAN;0.7958105897034733
Thalamus;DICE;STD;0.023798705353340666
Thalamus;HDRFDST;MEAN;4.917745884859006
Thalamus;HDRFDST;STD;0.6448064918658282
