LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.5611202635914333
Amygdala;DICE;STD;0.0
Amygdala;HDRFDST;MEAN;14.177446878757825
Amygdala;HDRFDST;STD;0.0
