LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4522248337693404
Amygdala;DICE;STD;0.07619638275452341
Amygdala;HDRFDST;MEAN;14.314073375266933
Amygdala;HDRFDST;STD;7.975418697941467
