LABEL;METRIC;STATISTIC;VALUE
Hippocampus;DICE;MEAN;0.5919441704219063
Hippocampus;DICE;STD;0.024463510705519328
Hippocampus;HDRFDST;MEAN;10.295656754066826
Hippocampus;HDRFDST;STD;1.3036303166305045
