LABEL;METRIC;STATISTIC;VALUE
Thalamus;DICE;MEAN;0.7982585932164807
Thalamus;DICE;STD;0.0
Thalamus;HDRFDST;MEAN;4.58257569495584
Thalamus;HDRFDST;STD;0.0
