LABEL;METRIC;STATISTIC;VALUE
Thalamus;DICE;MEAN;0.7924171403036093
Thalamus;DICE;STD;0.024277300134828712
Thalamus;HDRFDST;MEAN;4.872318146176222
Thalamus;HDRFDST;STD;0.5104075650320008
