LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.7116690470421709
GreyMatter;DICE;STD;0.0
GreyMatter;HDRFDST;MEAN;2.0
GreyMatter;HDRFDST;STD;0.0
