LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.714048100827843
GreyMatter;DICE;STD;0.008589729628153525
GreyMatter;HDRFDST;MEAN;2.331997133545093
GreyMatter;HDRFDST;STD;0.4022304925505665
