LABEL;METRIC;STATISTIC;VALUE
GreyMatter;DICE;MEAN;0.7320765721019307
GreyMatter;DICE;STD;0.00874333982507733
GreyMatter;HDRFDST;MEAN;1.738890505706126
GreyMatter;HDRFDST;STD;0.2761517864600811
